,X_centroid,Y_centroid,cell_area,nucleus_area,phenotype,sample_id
cell_01672,1436.442000996923,1923.0524340643406,120.88007583722423,48.10755666251848,tumor,demo_sample
cell_01673,287.4585101554873,1171.1861970721955,120.79479109116232,28.98969945529728,tumor,demo_sample
cell_01674,2294.369251488423,2448.1792572278036,95.77237405135253,39.78567083264774,tumor,demo_sample
cell_01675,1184.9426530322621,2879.76268930545,67.99715506133393,31.75560356413864,stromal,demo_sample
cell_01676,885.6227446805726,2183.618186237286,129.22364133925169,45.392134878787196,tumor,demo_sample
cell_01677,155.198475948358,37.37652341393138,115.81182371598689,47.73980221955621,stromal,demo_sample
cell_01678,1403.5044114671211,2973.693250784016,105.02749026129011,46.76527630897683,stromal,demo_sample
cell_01679,2772.0129268531546,2305.7693605640466,83.01255356297128,37.8981273373038,stromal,demo_sample
cell_01680,1134.1151665254781,2277.1464243599594,102.18419238389626,38.324466249739984,tumor,demo_sample
cell_01681,2453.682748372488,1487.8203912950855,163.19009134062406,85.77299818194993,stromal,demo_sample
cell_01682,1162.2146553340935,45.96982114976211,101.09448938484155,45.56049070832529,tumor,demo_sample
cell_01683,2729.8527925889157,1527.0725129113976,176.94523640394786,56.44833998993029,stromal,demo_sample
cell_01684,900.626355230566,552.8073092467513,32.229917090856816,11.806064091870898,tumor,demo_sample
cell_01685,809.7980631833317,2022.4154026280548,87.23224994763106,19.580644301524835,stromal,demo_sample
cell_01686,2416.2274707007587,52.77553125420231,149.33530019481125,82.44881150438773,tumor,demo_sample
cell_01687,1548.7254757642802,1344.6310696174212,119.3637555093094,66.32003572490291,tumor,demo_sample
cell_01688,2260.0035880564787,2493.167099649548,82.53575807124811,37.444184164753715,stromal,demo_sample
cell_01689,2798.4727292193897,2937.7225913519014,141.81781575577753,37.500935322805866,stromal,demo_sample
cell_01690,534.1150105833108,2939.463748578265,133.02488788752922,54.76892501339871,tumor,demo_sample
cell_01691,1050.8736149663193,2778.7757143774134,122.06263284263086,33.457798855134634,stromal,demo_sample
cell_01692,850.5182253577435,1368.1714109528066,79.82099597918653,39.30387517522882,stromal,demo_sample
cell_01693,1040.0326492982588,1854.0435100027714,110.68268139638045,60.93055555738965,tumor,demo_sample
cell_01694,353.9539112918424,142.23029965678958,72.07198124191855,25.612870503479826,stromal,demo_sample
cell_01695,758.7380970141111,1475.4919042307633,100.01826813775688,25.945831053316496,stromal,demo_sample
cell_01696,1309.3341685447842,2427.1860533119866,127.24017578932792,76.1827017206528,tumor,demo_sample
cell_01697,357.9291924328686,283.2737627774249,181.54341284515522,43.17091555654739,stromal,demo_sample
cell_01698,2670.1450363752365,1044.8590731886616,121.78243536904797,40.98494393205407,stromal,demo_sample
cell_01699,2504.135515924899,1530.3497766870382,132.97189591918217,65.29165120127725,stromal,demo_sample
cell_01700,1534.6682469508985,1649.0053019652587,77.05446644378227,29.667672473917797,stromal,demo_sample
cell_01701,178.70018615382034,1522.2713047892146,126.09068907329656,59.95821164375413,stromal,demo_sample
cell_01702,587.9305810487625,1811.6051589167475,161.57757095279476,53.29457771137513,stromal,demo_sample
cell_01703,2452.440629454122,2406.2344250297465,89.5096115211483,48.41414924804686,tumor,demo_sample
cell_01704,2092.5013704522366,2612.9258721782485,109.58077845307555,55.194349141202906,tumor,demo_sample
cell_01705,2478.81066424879,793.5742952774084,168.3643034665007,99.1200907501152,tumor,demo_sample
cell_01706,135.4994852961422,1944.398276381609,76.69690048490847,22.537697631337743,stromal,demo_sample
cell_01707,903.1470016699895,2136.6482771958185,134.93189018874574,34.59734402312914,stromal,demo_sample
cell_01708,746.113594346843,794.0852040815697,116.84920176545846,66.36134768940975,tumor,demo_sample
cell_01709,2004.8154713800227,1402.8534524977724,96.03105260761085,50.24668268042745,tumor,demo_sample
cell_01710,519.1058823826202,1256.7589046167084,124.8355390742837,53.557244218700596,stromal,demo_sample
cell_01711,197.70946157450342,958.3131199334654,133.5862337403215,57.242083368194336,tumor,demo_sample
cell_01712,2289.19306432914,1937.3127514285625,115.28312270368625,32.00267314758435,tumor,demo_sample
cell_01713,1758.0869866917178,579.859398375789,165.3382970975453,86.0996314159102,tumor,demo_sample
cell_01714,1185.0027260151467,1682.5067253005104,91.74099510983396,19.096334910286203,tumor,demo_sample
cell_01715,1307.9379471104337,1481.3675600458569,85.12392307748937,19.39974674032561,stromal,demo_sample
cell_01716,1344.4501768013447,821.5816452589038,137.5671242398299,66.16726020681371,stromal,demo_sample
cell_01717,1199.3575682226415,421.51287482777343,130.23799965142226,42.64893507056932,tumor,demo_sample
cell_01718,659.4407625919448,2146.111839518831,111.89033844497148,64.29852596925093,tumor,demo_sample
cell_01719,2618.095856786649,1828.8723696380716,122.96593988428724,57.8551728974459,stromal,demo_sample
cell_01720,189.56230421999533,792.9808821535843,164.8425330120552,96.6614333715079,tumor,demo_sample
cell_01721,1298.6017408610835,146.25970438726165,126.47128931676139,28.294471834989967,tumor,demo_sample
cell_01722,1310.9508382336167,2617.991580843984,144.21971433440677,61.91579141077778,stromal,demo_sample
cell_01723,748.4341569963166,2181.229707510397,76.13465125642477,33.71364826525026,stromal,demo_sample
cell_01724,2370.8874493292433,2265.8016908526174,205.957737734244,82.18352825508832,tumor,demo_sample
cell_01725,1326.546697931665,2644.228667485868,67.3255436161696,35.46222992124608,tumor,demo_sample
cell_01726,710.1650443461149,792.7008160683658,140.041122104707,47.19481850911241,tumor,demo_sample
cell_01727,1962.1104364537537,1900.2689137147063,96.80341837292227,32.79780944595145,stromal,demo_sample
cell_01728,472.608708933388,2736.8748880211624,142.79181383460133,80.70522244149343,tumor,demo_sample
cell_01729,953.9115360099369,1827.2259942971787,87.45621447469588,37.84407415322715,tumor,demo_sample
cell_01730,2923.0674750610146,353.5153228108119,88.13233700942624,51.49471211676182,stromal,demo_sample
cell_01731,2648.3478587332957,2656.5630874802687,97.83587948030709,54.686464638591076,tumor,demo_sample
cell_01732,2013.8152247461098,1236.7477646042748,143.76922061430955,66.68480390342962,stromal,demo_sample
cell_01733,761.6340566320356,994.2737748603988,132.53504544938278,35.02999824048265,stromal,demo_sample
cell_01734,2042.1605394392277,932.242464071573,140.53620789746464,72.28537862779042,stromal,demo_sample
cell_01735,1112.0266938843547,1680.7859747139037,89.7040738011271,40.41478286189048,stromal,demo_sample
cell_01736,557.7551966272101,2042.3408670622532,136.77009200650576,78.44298483360743,stromal,demo_sample
cell_01737,735.6137576061718,731.2611501978828,151.89869376151015,69.41128540209894,tumor,demo_sample
cell_01738,755.855507635108,1972.3086840205026,58.80136869418651,12.34913779486435,stromal,demo_sample
cell_01739,779.6870023760939,1871.205244749995,114.0540128936375,35.836227224843775,tumor,demo_sample
cell_01740,644.6720306138162,2317.561918528286,143.80613914553055,69.90375322769594,tumor,demo_sample
cell_01741,2766.8352971933136,194.1849620451106,154.57241622193115,44.63457648041942,stromal,demo_sample
cell_01742,1507.390096295134,2630.9675044752807,216.84836851894738,128.65718401164105,tumor,demo_sample
cell_01743,854.1028037274141,1985.3713076144138,128.74706914540366,48.831128989279044,tumor,demo_sample
cell_01744,2192.540789013479,2622.632027901366,100.78424545618952,28.873378013448853,tumor,demo_sample
cell_01745,2995.903434382928,4.304510897078395,114.51060251954847,25.180192882291486,tumor,demo_sample
cell_01746,34.102946707687764,106.59641766627959,92.75702319027138,52.5119905153141,tumor,demo_sample
cell_01747,2033.9356094077393,1615.000216756598,141.7345340485045,31.42050817103915,tumor,demo_sample
cell_01748,1890.0512630649023,1620.9848573916627,117.63918738822892,35.92587813727453,stromal,demo_sample
cell_01749,1822.6621333199198,1772.671713490478,110.66996459435151,48.756012039430125,stromal,demo_sample
cell_01750,882.3074723090133,1723.536153661969,137.96227514596723,32.28583956702195,tumor,demo_sample
cell_01751,675.3409680234829,927.6090152685957,110.67381602070483,37.35722052169274,stromal,demo_sample
cell_01752,1438.4831319531522,313.1161448815801,109.53526572399237,34.924699766095166,stromal,demo_sample
cell_01753,2536.0558335431183,2769.784123249849,138.38715032625916,60.54919796288265,stromal,demo_sample
cell_01754,1768.843480409653,2379.107118962694,134.4624686159134,69.9433655281311,tumor,demo_sample
cell_01755,210.7009737867297,1823.7062619369383,125.84052195044808,69.22483952304698,tumor,demo_sample
cell_01756,2089.9307589582154,1576.3665833229159,154.25794781262115,79.99221065829123,tumor,demo_sample
cell_01757,2220.995820484768,1200.6904973368805,94.19801639115684,55.88784741817315,tumor,demo_sample
cell_01758,1486.6753180517462,916.2957817835146,145.95758962058042,64.87358586460307,stromal,demo_sample
cell_01759,2693.2971101736057,468.33448454208326,195.85041165160652,101.22476510125486,stromal,demo_sample
cell_01760,598.9504367033558,1680.3565825858448,118.89224650325549,27.57008552723359,tumor,demo_sample
cell_01761,2260.1007757133466,2077.189747076101,112.65279734150802,48.519221787820825,stromal,demo_sample
cell_01762,1156.5130561423307,1893.5396982050695,147.74853718186,53.432122909536496,stromal,demo_sample
cell_01763,1823.7234700564786,1.552612224545169,112.7493910237138,25.00452152842789,stromal,demo_sample
cell_01764,894.7316033670154,154.1237686429988,86.4259759048926,26.999955974246152,tumor,demo_sample
cell_01765,1678.3116217976276,2329.124031474037,38.60961054591937,18.139683539056314,tumor,demo_sample
cell_01766,673.1031846796805,1673.6962457358147,80.47449541474853,34.515570318025624,stromal,demo_sample
cell_01767,599.5435108425015,2034.032676031951,104.33458823949442,41.0461965809644,tumor,demo_sample
cell_01768,1180.9774318780628,2007.8885492185136,91.84398166446857,20.455600035455895,stromal,demo_sample
cell_01769,1438.1024218814741,2317.1672621052803,154.90123612506287,38.71842088274038,tumor,demo_sample
cell_01770,2330.915937372516,702.7644721121671,122.49248756512345,28.00663093177034,stromal,demo_sample
cell_01771,2833.0095583507614,1119.3868141087871,95.37075448338013,53.1295943576546,stromal,demo_sample
cell_01772,102.0433382829784,2618.412596645655,105.21914399982902,31.27730360809453,tumor,demo_sample
cell_01773,1421.520343254962,1250.3667225369318,131.92186455065172,69.11372240031072,tumor,demo_sample
cell_01774,801.969303575923,1588.0702662786339,78.15387838317577,36.95735447391329,tumor,demo_sample
cell_01775,1351.5024446667603,2771.2226357998547,113.91075049556277,48.77780516337852,tumor,demo_sample
cell_01776,1093.5662754021355,1555.9951497437564,72.55881149078652,25.986394528533463,stromal,demo_sample
cell_01777,972.4135224718781,1468.8262823446773,196.05217957662606,99.95648947983449,tumor,demo_sample
cell_01778,2515.769437726861,477.4762344094958,134.63694774668812,71.38046592188878,stromal,demo_sample
cell_01779,2719.4497670493092,1318.1405916920594,115.0882766145369,23.970180699911836,tumor,demo_sample
cell_01780,2725.909236780915,2584.192055283504,119.49440190153624,34.136932163835844,tumor,demo_sample
cell_01781,1074.5521208225791,512.5195402514411,135.7699670824191,78.57820973518277,stromal,demo_sample
cell_01782,648.3409128772769,933.1236067243385,165.68934827880247,90.78593899851512,tumor,demo_sample
cell_01783,2453.7983119540077,2703.0356475106732,85.91466587344921,25.459915036062746,tumor,demo_sample
cell_01784,2152.6122689957806,2896.881586549797,162.62698231673164,53.19755894993204,stromal,demo_sample
cell_01785,2472.1745579818285,1316.5432935043866,140.1443479002198,71.75205393119845,tumor,demo_sample
cell_01786,2878.9510331860315,34.00807741789747,101.48755080337817,24.518917885714284,tumor,demo_sample
cell_01787,197.58832903469036,2762.038965893527,130.06672161994405,60.50924164401995,tumor,demo_sample
cell_01788,1212.7917894725458,477.4536544735342,104.3885374629688,30.28572491572517,tumor,demo_sample
cell_01789,2789.1619368801307,1855.7871720788341,113.94705521552171,63.58016839239692,stromal,demo_sample
cell_01790,2575.2525135599585,1536.5676774805204,119.03977872514757,63.367324837234044,tumor,demo_sample
cell_01791,402.71015193656336,164.70684086251964,175.50359251808905,37.53723227568216,stromal,demo_sample
cell_01792,1724.0886900279868,1405.0285088753783,118.2996676059483,65.00576825774635,tumor,demo_sample
cell_01793,2978.1694852735454,1151.4807910839552,128.08400520325029,47.392872691558956,stromal,demo_sample
cell_01794,1870.5769090648864,2198.558617175177,155.30839565580894,70.39091322393944,stromal,demo_sample
cell_01795,526.7838912221157,2652.172787665539,113.33513531162922,57.65760085386482,stromal,demo_sample
cell_01796,1887.7019199130993,383.95689861958226,194.00029348432565,42.67158680193575,tumor,demo_sample
cell_01797,2482.2110525107514,853.4997633165011,125.1429473510111,35.60494056110778,stromal,demo_sample
cell_01798,63.4116595985853,1129.2129171446918,134.1006670839494,51.77661735153584,stromal,demo_sample
cell_01799,1768.2057131166596,1193.609042453989,103.07246400851415,32.62367358401935,tumor,demo_sample
cell_01800,423.48324933415824,1386.1677234992853,107.1996828164525,42.138841384298644,tumor,demo_sample
cell_01801,838.1598757735862,674.0021980438233,147.2817618935155,48.25161118202938,stromal,demo_sample
cell_01802,2502.478514606746,1298.3281318727838,153.2920726947468,59.388736742161335,stromal,demo_sample
cell_01803,1913.3766987575052,1145.7170417459452,52.28913586636705,19.635422860370305,stromal,demo_sample
cell_01804,2103.5309825671147,459.5967099620709,112.63533985862794,47.9501699159925,tumor,demo_sample
cell_01805,308.9505716882583,56.52890661055265,94.76558655916075,19.317868643653465,tumor,demo_sample
cell_01806,838.222977525463,1938.9021147340754,109.45332363041804,32.807690399950026,stromal,demo_sample
cell_01807,339.5355072874202,577.5477754942351,112.21644752016084,60.2555653192593,stromal,demo_sample
cell_01808,1675.0514579657408,1852.6036636395693,80.35810279876402,27.675810847508597,tumor,demo_sample
cell_01809,484.371057910824,318.8377855615865,127.71789492890264,64.12375056538845,stromal,demo_sample
cell_01810,83.12931130231583,480.2759229150213,105.1018296460494,48.838189588021805,tumor,demo_sample
cell_01811,1615.0151338696114,2834.542220002876,126.23388008592156,67.17709151763849,tumor,demo_sample
cell_01812,2067.7702170527054,2608.8439951706955,101.54581590965762,47.52268677257503,stromal,demo_sample
cell_01813,1012.2488440805256,1535.6689082054938,182.37499310367136,43.46190373093062,tumor,demo_sample
cell_01814,2969.0769024800006,1029.7145312208827,115.01625235777621,53.43064373674475,stromal,demo_sample
cell_01815,1121.9565062993543,2064.984703662965,132.14557161973028,63.93581478744964,tumor,demo_sample
cell_01816,2139.0655717862696,2408.0426306813783,128.95564735658454,41.35904569029552,tumor,demo_sample
cell_01817,1483.6330685645112,2269.1406896573226,120.53278382931485,64.50403264046903,tumor,demo_sample
cell_01818,2299.9911473895872,2034.5952027795704,132.69847691490878,37.22806806338998,stromal,demo_sample
cell_01819,2723.8044541093573,145.63742320816897,132.14113914705817,36.93682248899861,stromal,demo_sample
cell_01820,2457.0761922495685,2324.4405874642002,79.52562275905527,23.611813543217025,stromal,demo_sample
cell_01821,2100.594311386642,2401.0435729914416,120.87005536933586,69.47460934284535,tumor,demo_sample
cell_01822,2098.6047905310134,319.5480720730387,168.4490202310307,59.488979601584894,stromal,demo_sample
cell_01823,1896.2796658805605,459.08220357685826,175.90129283870624,40.37173615735592,stromal,demo_sample
cell_01824,2172.4606855893558,906.4622384530097,99.66360145076935,36.44448994838663,tumor,demo_sample
cell_01825,2833.5864735713953,477.54965386187786,160.94122006934205,60.7095952256183,stromal,demo_sample
cell_01826,1147.0220931438207,482.3218175147194,139.82585403074683,72.64741114625377,stromal,demo_sample
cell_01827,803.6977868726443,849.1855938617041,101.29138924385586,40.215479438231185,stromal,demo_sample
cell_01828,265.4605031908528,1736.910628031621,127.96305166479617,73.60305815320262,stromal,demo_sample
cell_01829,2557.686475688615,1933.433530689328,84.70879320493562,38.3303345932017,stromal,demo_sample
cell_01830,422.5163744611914,907.948546036164,115.72930459008973,66.83077591721965,stromal,demo_sample
cell_01831,622.3214509239698,2727.365271880615,154.70957519196466,72.97350191484877,stromal,demo_sample
cell_01832,2807.5472883447687,2356.341251595973,98.72485019877865,56.19500610954948,stromal,demo_sample
cell_01833,2689.2769247710025,1514.3334467299212,48.69986220824454,11.737621614155966,stromal,demo_sample
cell_01834,2908.43120326726,668.5929588731688,83.16741857130063,20.222755656762292,stromal,demo_sample
cell_01835,810.9606450666747,1856.183545600525,109.05810899442757,36.67551464361768,tumor,demo_sample
cell_01836,1611.2435755432462,109.17101675181983,157.67266564228132,65.42250889766437,stromal,demo_sample
cell_01837,985.1236546466971,514.8273369767483,113.40847403179298,63.02692850937304,tumor,demo_sample
cell_01838,2390.369914077833,1317.1087426183608,113.83197094125721,60.32240682607839,tumor,demo_sample
cell_01839,879.8466113311774,2426.24740423638,123.3204372677071,49.21518528719903,stromal,demo_sample
cell_01840,2943.513631831685,1364.43092716609,156.9634991887931,86.60575076989143,tumor,demo_sample
cell_01841,552.934895640433,725.0807133298874,155.5930637707782,42.77253807802047,stromal,demo_sample
cell_01842,2947.0993412547423,782.0810127743894,78.86052094885106,33.59215641282995,stromal,demo_sample
cell_01843,1282.8696447771104,1096.2524048661567,154.81891728291419,40.440205918334975,stromal,demo_sample
cell_01844,625.5323948811397,1767.1773161150895,66.39840639789503,39.26177519713031,stromal,demo_sample
cell_01845,1439.9582078912056,187.66347496951252,99.98706295595984,48.60455318485474,stromal,demo_sample
cell_01846,2699.229929653308,1572.7632738848652,86.29911930328025,40.56874066930438,tumor,demo_sample
cell_01847,1746.6784968760294,965.5814482840681,123.81385896357494,71.24645804370998,stromal,demo_sample
cell_01848,1269.3020334053265,2471.7525496373382,76.64190987213891,21.052309792374203,tumor,demo_sample
cell_01849,682.3174835288654,852.2679653921167,117.73037228290237,53.141980527888386,tumor,demo_sample
cell_01850,1318.3182186412344,757.0687453493616,155.11692822045336,35.43897186536351,tumor,demo_sample
cell_01851,1050.0191163967547,1696.2844318711252,116.81696020771967,45.180768666284166,stromal,demo_sample
cell_01852,1253.4991615456988,2312.052599625398,141.45796664426538,48.2488359842576,stromal,demo_sample
cell_01853,774.835946286501,1399.8135656055622,103.37855249081268,48.96353383317454,stromal,demo_sample
cell_01854,2006.293437204607,2252.033339627581,87.28546405962803,30.717132577671443,tumor,demo_sample
cell_01855,2435.62455736465,662.3533313977866,123.0735629674869,26.479482977661895,tumor,demo_sample
cell_01856,115.60888913298328,1634.9209713431196,135.51159708021655,36.74014129762899,tumor,demo_sample
cell_01857,1693.9258033509711,2871.2555625863574,159.64048301425893,74.68327771905567,tumor,demo_sample
cell_01858,1421.3447813687299,2350.3976749003123,117.22180985850206,47.322093558282845,stromal,demo_sample
cell_01859,435.79857108368105,798.2558834439454,156.63509366844386,92.16350518317721,stromal,demo_sample
cell_01860,698.5217868374285,2899.4361086182003,77.45311712361553,16.77745844168047,tumor,demo_sample
cell_01861,993.2178479505237,2577.990610152165,103.15539588220415,61.83652675790563,tumor,demo_sample
cell_01862,1600.5737156073699,464.8620086374552,132.2703596454897,28.84437455512545,tumor,demo_sample
cell_01863,504.02055662831333,1774.6146798688455,102.22723700597858,23.233169239690902,stromal,demo_sample
cell_01864,2675.6169690948373,2185.083267601095,136.080429964417,49.84066821120981,tumor,demo_sample
cell_01865,1270.7873451862174,902.0067851334783,90.5106275106698,28.55207863016456,stromal,demo_sample
cell_01866,2470.3509279964624,621.7825700672404,108.05828688808438,40.68419973184123,stromal,demo_sample
cell_01867,1394.9224352729577,1440.129836615111,122.53355585001181,26.245122095081157,tumor,demo_sample
cell_01868,2880.0681327257016,476.743318908967,149.15697790362253,72.05525021463254,stromal,demo_sample
cell_01869,2508.2563277870727,2498.1434311343514,138.87850500339303,49.79493329715502,tumor,demo_sample
cell_01870,2716.246584672925,1956.0066247289901,126.0894534734877,61.07515738499877,tumor,demo_sample
cell_01871,798.2970460751229,278.109338679977,102.51178951938522,37.470900051426874,tumor,demo_sample
cell_01872,2447.9393292955415,0.9458436750686694,118.34484831963596,45.84372581121855,stromal,demo_sample
cell_01873,2037.8153301780017,320.1669961676014,113.9999173337905,61.899184920894974,tumor,demo_sample
cell_01874,1565.8596771394577,1600.3423177004618,79.75841180182003,36.17182851074292,stromal,demo_sample
cell_01875,1590.080050097654,2241.19813575312,180.33528391021966,44.38719965036461,tumor,demo_sample
cell_01876,1441.3955977987816,554.4722418573238,162.95251365309062,82.37156321407002,stromal,demo_sample
cell_01877,1133.0736595231258,1258.5375096388668,88.70022706264098,47.03195662054059,stromal,demo_sample
cell_01878,2571.2876374667453,2538.0469965536795,124.72036475901876,71.09180826626424,tumor,demo_sample
cell_01879,476.84849768370077,571.3023910045614,110.75251604823646,63.54068763216612,stromal,demo_sample
cell_01880,2878.038285852481,2209.5800761180594,123.01179529327018,56.866731311531936,tumor,demo_sample
cell_01881,1191.7884956544808,2223.586542239261,135.9205509041186,31.05254724389345,tumor,demo_sample
cell_01882,1244.7125643808463,301.0777446125442,116.11887820759583,47.4790258658024,tumor,demo_sample
cell_01883,1820.8897819974966,741.0789748690667,177.65009451828809,78.88226848771002,tumor,demo_sample
cell_01884,574.6635520153706,158.91098807527183,136.98151950090153,79.89612020883897,stromal,demo_sample
cell_01885,261.53725668390746,2810.623075233685,123.95715390736596,59.50058399944352,stromal,demo_sample
cell_01886,2759.6965586870324,2044.3104540768381,103.55144229646973,36.49125089972331,tumor,demo_sample
cell_01887,2388.5553246467407,2878.013013020511,116.68395773096776,30.925020240261972,tumor,demo_sample
cell_01888,435.7323791583738,1602.4363000307683,184.37730199958816,60.78635481404914,stromal,demo_sample
cell_01889,2077.647264220113,1907.8595703071885,132.02366668189717,57.91572328436111,stromal,demo_sample
cell_01890,2648.0004729210095,1392.0768852179842,129.5625953773896,45.73005643899755,tumor,demo_sample
cell_01891,2759.2757183580147,1823.8853515746173,112.2236823134781,44.70063493446922,tumor,demo_sample
cell_01892,2445.0334729340602,2465.323057000804,128.92503144571862,63.85952317579569,tumor,demo_sample
cell_01893,1576.9038518578143,1962.5655307883037,142.58252658866985,71.934543558714,tumor,demo_sample
cell_01894,683.1225420536781,2881.596845501701,134.53930153436693,72.96546191163938,tumor,demo_sample
cell_01895,633.1680057845919,2490.3889720360676,85.74750024196584,38.987793541547596,tumor,demo_sample
cell_01896,1560.548376402529,1390.0061199694846,153.71445797223606,47.512816786603175,stromal,demo_sample
cell_01897,1521.679106507609,656.0340106840744,104.24644799704802,27.95823640637914,tumor,demo_sample
cell_01898,1127.7027916720103,2422.305431122389,122.25394867537291,65.15576342192101,tumor,demo_sample
cell_01899,120.07703520444358,2841.256883106565,133.1765312808194,60.682674025534894,tumor,demo_sample
cell_01900,1981.7644266928662,1757.6700930657419,130.9058851646228,46.67347340563095,stromal,demo_sample
cell_01901,1154.7814279614468,375.2883320602732,64.49742584814054,18.742538182362573,tumor,demo_sample
cell_01902,1391.119802446538,2221.8650764558056,156.04453030810356,44.01458144420321,stromal,demo_sample
cell_01903,2943.5341155867327,2922.4314075871957,113.84539716812989,47.32724320762209,stromal,demo_sample
cell_01904,1765.580605248705,494.06051469216885,127.95720673379651,42.94628951842281,tumor,demo_sample
cell_01905,2572.2688776927803,2302.106506498575,91.02238635335954,32.855527113814276,tumor,demo_sample
cell_01906,1368.1819830096442,784.45262410945,119.51522406968397,70.43996722337114,tumor,demo_sample
cell_01907,2823.3364549860653,333.14300826742937,103.20966350947606,53.92883718542427,tumor,demo_sample
cell_01908,257.6378991214497,2318.1478476155753,119.02897792682094,70.21903230357336,tumor,demo_sample
cell_01909,1493.2987598428733,1608.0381638312833,77.39791036344982,34.962796122973245,stromal,demo_sample
cell_01910,277.17031736238096,1852.1566073585784,155.46342036341082,35.7015334647462,stromal,demo_sample
cell_01911,2549.7418326057414,26.56637704351672,179.7700381495724,49.32042405868457,stromal,demo_sample
cell_01912,2125.8417694971704,1435.5744497666185,152.41188542146296,75.78354446358694,stromal,demo_sample
cell_01913,189.51699031102854,2090.0395415762678,132.01485921733513,73.0640239799924,stromal,demo_sample
cell_01914,2543.1868367275815,1953.127040885281,105.66342881312642,26.774677834056337,stromal,demo_sample
cell_01915,1234.8297746080457,578.0546133450732,67.75116171337778,33.999378529058696,stromal,demo_sample
cell_01916,237.73170750391893,818.4005609588115,167.9761422962862,35.653940777753974,stromal,demo_sample
cell_01917,854.9349031868545,389.6223167491264,131.23837860839095,44.728867248398345,stromal,demo_sample
cell_01918,2670.855367525546,2473.799155866367,96.91817251414079,26.871893682246323,tumor,demo_sample
cell_01919,2663.8972394840453,1064.4051974048705,118.60477349832867,26.83581484756717,stromal,demo_sample
cell_01920,141.75143699044835,469.6190970193934,90.22404313163712,44.1302510299902,stromal,demo_sample
cell_01921,1121.4184360882625,707.8668833712474,88.35310743157092,33.256943928759256,stromal,demo_sample
cell_01922,1924.536854217363,507.1491583647256,125.0824294568266,45.909672961146775,stromal,demo_sample
cell_01923,2633.678333723822,2242.3041473987455,97.26937330571313,57.10445614260827,stromal,demo_sample
cell_01924,2449.268841816981,2299.079348841618,118.01193021017995,39.97708585652183,stromal,demo_sample
cell_01925,1509.396165053682,1428.6807215186523,102.90827241052386,33.30244080228678,stromal,demo_sample
cell_01926,508.45770228195755,1630.2289329651962,99.4120328029326,35.3366575217735,tumor,demo_sample
cell_01927,377.590489201435,340.1021129351827,93.41437791499555,24.93866815642286,stromal,demo_sample
cell_01928,625.6998105162793,2966.682209124344,145.88929679714667,46.80348378503655,stromal,demo_sample
cell_01929,1099.216050943042,2292.5481859547795,118.90367585500475,58.6887273171792,tumor,demo_sample
cell_01930,660.2851146335198,1994.5730557520196,90.78263352071389,47.26605390302181,tumor,demo_sample
cell_01931,1865.0603167334882,1203.6727408465133,111.5667567910254,42.35853963447989,tumor,demo_sample
cell_01932,2612.005764174286,1326.690483503914,138.96563837023672,60.16928145636289,tumor,demo_sample
cell_01933,1499.0014021779762,792.3165765974534,110.20518373010664,61.911268706121916,stromal,demo_sample
cell_01934,1277.8305225420684,892.8087651184433,147.88374241790615,41.50689334331576,tumor,demo_sample
cell_01935,119.9511996293846,2432.4779783566305,119.17460017805313,51.17316827465297,tumor,demo_sample
cell_01936,2531.8572500063733,1185.9767811450902,130.4676591409482,32.97759128711059,stromal,demo_sample
cell_01937,2895.085504237332,1272.388841665755,109.02579374089385,36.31572177607988,stromal,demo_sample
cell_01938,2499.4125633180556,654.8919110206451,159.99234206172366,34.97488938265275,tumor,demo_sample
cell_01939,2886.3968735988824,2548.574262487741,163.99506555513688,42.46636747633046,stromal,demo_sample
cell_01940,2634.7226310422657,1409.3263249097072,120.5672246806638,33.826925414434605,tumor,demo_sample
cell_01941,645.8488691488917,2736.8561254764113,111.48453401352592,27.810933815188015,tumor,demo_sample
cell_01942,1984.1947180068673,2229.4561709268173,121.04886778162397,34.63285879204609,stromal,demo_sample
cell_01943,1599.1713790034473,444.62009944700844,115.35850919686135,38.85518236095965,tumor,demo_sample
cell_01944,583.2247186742861,2246.800804047794,126.87546749225068,41.82378709573853,tumor,demo_sample
cell_01945,2523.4320827081265,2924.960771506032,77.07113293115387,22.677276002965833,stromal,demo_sample
cell_01946,2611.5728384726526,1775.98777412564,138.8574103064039,46.222337129731564,tumor,demo_sample
cell_01947,646.7113792914339,410.90219941111627,107.14037331580275,21.64044939905914,stromal,demo_sample
cell_01948,1634.2733959101683,1064.862433125636,131.75512538890993,59.04282507847432,tumor,demo_sample
cell_01949,143.92512093665667,421.971661194813,103.35977389770318,37.79453991374951,tumor,demo_sample
cell_01950,654.2267198358159,2352.745570891543,101.5331161094229,41.47664090544556,tumor,demo_sample
cell_01951,1456.7014846768407,906.769503642224,135.58152747623726,52.9639121392626,stromal,demo_sample
cell_01952,2861.4478645348677,1893.3496239707986,93.00265751163003,40.2944243334404,tumor,demo_sample
cell_01953,1258.4645613205419,1973.240588198319,101.5499221275993,53.20957753674896,tumor,demo_sample
cell_01954,370.85311818294196,2717.798238252899,111.72267689890869,56.428137621154804,tumor,demo_sample
cell_01955,667.9356476212216,612.3428577443963,146.8185971803451,62.752074802783945,tumor,demo_sample
cell_01956,1885.039160369323,1888.5792047182297,97.47536941100216,31.73841178281944,tumor,demo_sample
